"","plot","year","tag","status","LIDE","QUAG","QUAG x QUWI","QUCH","QUKE","QUKE X QUAG","QUWI","UMCA","Unknown sp."
"7197","LAZY04",2014,"7545","Alive",NA,NA,NA,NA,NA,NA,NA,9.5,NA
"7198","LAZY04",2014,"7591","Alive",NA,NA,NA,NA,NA,NA,NA,8.9,NA
"7199","LAZY04",2014,"7592","Alive",NA,NA,NA,NA,NA,NA,NA,5.6,NA
"7200","LAZY04",2014,"7594","Alive",NA,NA,NA,NA,NA,NA,NA,5.7,NA
"7201","LAZY05",2004,"2072","Alive",NA,NA,NA,NA,48.8,NA,NA,NA,NA
"7202","LAZY05",2004,"2073","Alive",NA,NA,NA,NA,63.8,NA,NA,NA,NA
"7203","LAZY05",2004,"2074","Alive",NA,NA,NA,NA,62.1,NA,NA,NA,NA
"7204","LAZY05",2004,"3575","Alive",NA,NA,NA,NA,NA,NA,NA,6.4,NA
"7205","LAZY05",2004,"4501","Alive",NA,NA,NA,NA,NA,NA,NA,3.2,NA
"7206","LAZY05",2004,"4502","Alive",NA,NA,NA,NA,NA,NA,NA,2.9,NA
"7207","LAZY05",2004,"4503","Alive",NA,NA,NA,NA,NA,NA,NA,1,NA
"7208","LAZY05",2012,"2072","Alive",NA,NA,NA,NA,65.6,NA,NA,NA,NA
"7209","LAZY05",2012,"2073","Alive",NA,NA,NA,NA,75.9,NA,NA,NA,NA
"7210","LAZY05",2012,"2074","Alive",NA,NA,NA,NA,75.2,NA,NA,NA,NA
"7211","LAZY05",2012,"3575","Alive",NA,NA,NA,NA,NA,NA,NA,13.7,NA
"7212","LAZY05",2012,"4501","Alive",NA,NA,NA,NA,NA,NA,NA,6,NA
"7213","LAZY05",2012,"4502","Alive",NA,NA,NA,NA,NA,NA,NA,5.9,NA
"7214","LAZY05",2012,"4503","Alive",NA,NA,NA,NA,NA,NA,NA,3.1,NA
"7215","LAZY05",2012,"6177","Alive",NA,NA,NA,NA,NA,NA,NA,3.5,NA
"7216","LAZY05",2012,"6178","Alive",NA,NA,NA,NA,NA,NA,NA,2.1,NA
"7217","LAZY05",2014,"2072","Alive",NA,NA,NA,NA,65.9,NA,NA,NA,NA
"7218","LAZY05",2014,"2073","Alive",NA,NA,NA,NA,97.8,NA,NA,NA,NA
"7219","LAZY05",2014,"2074","Alive",NA,NA,NA,NA,70.5,NA,NA,NA,NA
"7220","LAZY05",2014,"3575","Alive",NA,NA,NA,NA,NA,NA,NA,11.2,NA
"7221","LAZY05",2014,"4501","Alive",NA,NA,NA,NA,NA,NA,NA,6.3,NA
"7222","LAZY05",2014,"4502","Alive",NA,NA,NA,NA,NA,NA,NA,6.1,NA
"7223","LAZY05",2014,"4503","Alive",NA,NA,NA,NA,NA,NA,NA,3.6,NA
"7224","LAZY05",2014,"6134","Alive",NA,NA,NA,NA,NA,NA,NA,5.2,NA
"7225","LAZY05",2014,"6138","Alive",NA,NA,NA,NA,NA,NA,NA,3.2,NA
"7226","LAZY05",2014,"6177","Alive",NA,NA,NA,NA,NA,NA,NA,4,NA
"7227","LAZY05",2014,"6178","Alive",NA,NA,NA,NA,NA,NA,NA,2.6,NA
"7228","LINS01",2003,"1376","Alive",NA,22.9,NA,NA,NA,NA,NA,NA,NA
"7229","LINS01",2004,"1682","Alive",NA,NA,NA,NA,NA,NA,NA,6.5,NA
"7230","LINS01",2004,"1683","Alive",NA,NA,NA,NA,NA,NA,NA,4.5,NA
"7231","LINS01",2004,"1684","Alive",NA,NA,NA,NA,NA,NA,NA,7.7,NA
"7232","LINS01",2004,"1685","Alive",NA,NA,NA,NA,NA,NA,NA,6.9,NA
"7233","LINS01",2004,"1686","Alive",NA,NA,NA,NA,NA,NA,NA,14.7,NA
"7234","LINS01",2004,"1687","Alive",NA,NA,NA,NA,NA,NA,NA,6.2,NA
"7235","LINS01",2004,"1688","Alive",NA,NA,NA,NA,NA,NA,NA,3.5,NA
"7236","LINS01",2004,"1689","Alive",NA,NA,NA,NA,NA,NA,NA,8.8,NA
"7237","LINS01",2004,"1690","Alive",NA,NA,NA,NA,NA,NA,NA,5.5,NA
"7238","LINS01",2004,"1691","Alive",NA,NA,NA,NA,NA,NA,NA,9.6,NA
"7239","LINS01",2004,"1692","Alive",NA,NA,NA,NA,NA,NA,NA,13.2,NA
"7240","LINS01",2004,"1693","Alive",NA,NA,NA,NA,NA,NA,NA,12,NA
"7241","LINS01",2004,"1694","Alive",NA,NA,NA,NA,NA,NA,NA,7.6,NA
"7242","LINS01",2004,"1695","Alive",NA,NA,NA,NA,NA,NA,NA,2.6,NA
"7243","LINS01",2004,"1696","Alive",NA,NA,NA,NA,NA,NA,NA,6.4,NA
"7244","LINS01",2004,"1697","Alive",NA,NA,NA,NA,NA,NA,NA,5.5,NA
"7245","LINS01",2005,"1362","Alive",NA,24.5,NA,NA,NA,NA,NA,NA,NA
"7246","LINS01",2005,"1363","Alive",NA,24.6,NA,NA,NA,NA,NA,NA,NA
"7247","LINS01",2005,"1364","Alive",NA,15.9,NA,NA,NA,NA,NA,NA,NA
"7248","LINS01",2005,"1365","Alive",NA,25,NA,NA,NA,NA,NA,NA,NA
"7249","LINS01",2005,"1366","Alive",NA,20.1,NA,NA,NA,NA,NA,NA,NA
"7250","LINS01",2005,"1367","Alive",NA,NA,NA,NA,NA,NA,NA,4.2,NA
"7251","LINS01",2005,"1368","Dead",NA,16.7,NA,NA,NA,NA,NA,NA,NA
"7252","LINS01",2005,"1369","Alive",NA,21.7,NA,NA,NA,NA,NA,NA,NA
"7253","LINS01",2005,"1370","Alive",NA,NA,NA,NA,33.8,NA,NA,NA,NA
"7254","LINS01",2005,"1371","Alive",NA,NA,NA,NA,10.8,NA,NA,NA,NA
"7255","LINS01",2005,"1372","Alive",NA,NA,NA,NA,22.1,NA,NA,NA,NA
"7256","LINS01",2005,"1373","Alive",NA,NA,NA,NA,29.2,NA,NA,NA,NA
"7257","LINS01",2005,"1374","Alive",NA,NA,NA,NA,22.3,NA,NA,NA,NA
"7258","LINS01",2005,"1375","Alive",NA,14.5,NA,NA,NA,NA,NA,NA,NA
"7259","LINS01",2005,"1377","Alive",NA,16.8,NA,NA,NA,NA,NA,NA,NA
"7260","LINS01",2005,"1378","Alive",NA,13.7,NA,NA,NA,NA,NA,NA,NA
"7261","LINS01",2005,"1379","Alive",NA,7.3,NA,NA,NA,NA,NA,NA,NA
"7262","LINS01",2005,"1380","Alive",NA,66.9,NA,NA,NA,NA,NA,NA,NA
"7263","LINS01",2005,"1381","Alive",NA,14.8,NA,NA,NA,NA,NA,NA,NA
"7264","LINS01",2005,"1382","Alive",NA,30.1,NA,NA,NA,NA,NA,NA,NA
"7265","LINS01",2005,"1383","Alive",NA,10,NA,NA,NA,NA,NA,NA,NA
"7266","LINS01",2005,"1384","Alive",NA,15.1,NA,NA,NA,NA,NA,NA,NA
"7267","LINS01",2005,"1385","Alive",NA,14.3,NA,NA,NA,NA,NA,NA,NA
"7268","LINS01",2005,"1386","Alive",NA,9.8,NA,NA,NA,NA,NA,NA,NA
"7269","LINS01",2005,"1387","Alive",NA,21.6,NA,NA,NA,NA,NA,NA,NA
"7270","LINS01",2005,"1388","Alive",NA,11.6,NA,NA,NA,NA,NA,NA,NA
"7271","LINS01",2005,"1389","Alive",NA,7,NA,NA,NA,NA,NA,NA,NA
"7272","LINS01",2005,"1390","Alive",NA,5.6,NA,NA,NA,NA,NA,NA,NA
"7273","LINS01",2005,"1995","Alive",NA,21,NA,NA,NA,NA,NA,NA,NA
"7274","LINS01",2005,"1998","Alive",NA,21.3,NA,NA,NA,NA,NA,NA,NA
"7275","LINS01",2005,"1999","Alive",NA,13.5,NA,NA,NA,NA,NA,NA,NA
"7276","LINS01",2006,"6318","Alive",NA,NA,NA,NA,NA,NA,NA,4.1,NA
"7277","LINS01",2006,"6319","Alive",NA,NA,NA,NA,NA,NA,NA,17.2,NA
"7278","LINS01",2006,"6320","Alive",NA,NA,NA,NA,NA,NA,NA,9,NA
"7279","LINS01",2012,"1362","Alive",NA,27.3,NA,NA,NA,NA,NA,NA,NA
"7280","LINS01",2012,"1363","Alive",NA,23,NA,NA,NA,NA,NA,NA,NA
"7281","LINS01",2012,"1364","Alive",NA,16.4,NA,NA,NA,NA,NA,NA,NA
"7282","LINS01",2012,"1365","Alive",NA,27.8,NA,NA,NA,NA,NA,NA,NA
"7283","LINS01",2012,"1366","Alive",NA,20.1,NA,NA,NA,NA,NA,NA,NA
"7284","LINS01",2012,"1367","Alive",NA,NA,NA,NA,NA,NA,NA,5.9,NA
"7285","LINS01",2012,"1368","Dead",NA,22,NA,NA,NA,NA,NA,NA,NA
"7286","LINS01",2012,"1375","Alive",NA,12.4,NA,NA,NA,NA,NA,NA,NA
"7287","LINS01",2012,"1376","Alive",NA,23.8,NA,NA,NA,NA,NA,NA,NA
"7288","LINS01",2012,"1377","Alive",NA,18.3,NA,NA,NA,NA,NA,NA,NA
"7289","LINS01",2012,"1378","Alive",NA,16.1,NA,NA,NA,NA,NA,NA,NA
"7290","LINS01",2012,"1380","Alive",NA,70.7,NA,NA,NA,NA,NA,NA,NA
"7291","LINS01",2012,"1381","Alive",NA,15.4,NA,NA,NA,NA,NA,NA,NA
"7292","LINS01",2012,"1387","Alive",NA,23.8,NA,NA,NA,NA,NA,NA,NA
"7293","LINS01",2012,"1390","Alive",NA,6.5,NA,NA,NA,NA,NA,NA,NA
"7294","LINS01",2012,"1682","Alive",NA,NA,NA,NA,NA,NA,NA,7,NA
"7295","LINS01",2012,"1683","Alive",NA,NA,NA,NA,NA,NA,NA,4.7,NA
"7296","LINS01",2012,"1684","Alive",NA,NA,NA,NA,NA,NA,NA,7.2,NA
"7297","LINS01",2012,"1685","Alive",NA,NA,NA,NA,NA,NA,NA,7.8,NA
"7298","LINS01",2012,"1686","Alive",NA,NA,NA,NA,NA,NA,NA,15.6,NA
"7299","LINS01",2012,"1691","Alive",NA,NA,NA,NA,NA,NA,NA,14.1,NA
"7300","LINS01",2012,"1692","Alive",NA,NA,NA,NA,NA,NA,NA,14.4,NA
"7301","LINS01",2012,"1693","Alive",NA,NA,NA,NA,NA,NA,NA,13.2,NA
"7302","LINS01",2012,"1694","Alive",NA,NA,NA,NA,NA,NA,NA,9,NA
"7303","LINS01",2012,"1696","Alive",NA,NA,NA,NA,NA,NA,NA,6.8,NA
"7304","LINS01",2012,"1697","Alive",NA,NA,NA,NA,NA,NA,NA,6.3,NA
"7305","LINS01",2012,"1995","Alive",NA,20.8,NA,NA,NA,NA,NA,NA,NA
"7306","LINS01",2012,"1998","Alive",NA,19.5,NA,NA,NA,NA,NA,NA,NA
"7307","LINS01",2012,"1999","Alive",NA,13.6,NA,NA,NA,NA,NA,NA,NA
"7308","LINS01",2012,"4829","Alive",NA,17.3,NA,NA,NA,NA,NA,NA,NA
"7309","LINS01",2012,"4860","Alive",NA,NA,NA,NA,NA,NA,NA,12.8,NA
"7310","LINS01",2012,"5885","Alive",NA,12.3,NA,NA,NA,NA,NA,NA,NA
"7311","LINS01",2012,"6118","Alive",NA,10,NA,NA,NA,NA,NA,NA,NA
"7312","LINS01",2012,"6215","Alive",NA,17.3,NA,NA,NA,NA,NA,NA,NA
"7313","LINS01",2012,"6236","Alive",NA,NA,NA,NA,NA,NA,NA,14.6,NA
"7314","LINS01",2012,"6319","Alive",NA,NA,NA,NA,NA,NA,NA,17.8,NA
"7315","LINS01",2012,"6320","Alive",NA,NA,NA,NA,NA,NA,NA,9.7,NA
"7316","LINS01",2014,"1362","Alive",NA,28.7,NA,NA,NA,NA,NA,NA,NA
"7317","LINS01",2014,"1363","Alive",NA,23.1,NA,NA,NA,NA,NA,NA,NA
"7318","LINS01",2014,"1364","Alive",NA,13,NA,NA,NA,NA,NA,NA,NA
"7319","LINS01",2014,"1365","Alive",NA,28,NA,NA,NA,NA,NA,NA,NA
"7320","LINS01",2014,"1366","Alive",NA,21.1,NA,NA,NA,NA,NA,NA,NA
"7321","LINS01",2014,"1367","Alive",NA,NA,NA,NA,NA,NA,NA,7.2,NA
"7322","LINS01",2014,"1368","Dead",NA,16,NA,NA,NA,NA,NA,NA,NA
"7323","LINS01",2014,"1375","Dead",NA,12.2,NA,NA,NA,NA,NA,NA,NA
"7324","LINS01",2014,"1376","Alive",NA,17.4,NA,NA,NA,NA,NA,NA,NA
"7325","LINS01",2014,"1377","Alive",NA,17.9,NA,NA,NA,NA,NA,NA,NA
"7326","LINS01",2014,"1378","Alive",NA,16.5,NA,NA,NA,NA,NA,NA,NA
"7327","LINS01",2014,"1380","Alive",NA,74.5,NA,NA,NA,NA,NA,NA,NA
"7328","LINS01",2014,"1381","Alive",NA,14.3,NA,NA,NA,NA,NA,NA,NA
"7329","LINS01",2014,"1387","Alive",NA,24.3,NA,NA,NA,NA,NA,NA,NA
"7330","LINS01",2014,"1390","Alive",NA,6.5,NA,NA,NA,NA,NA,NA,NA
"7331","LINS01",2014,"1682","Alive",NA,NA,NA,NA,NA,NA,NA,7.6,NA
"7332","LINS01",2014,"1683","Alive",NA,NA,NA,NA,NA,NA,NA,4.7,NA
"7333","LINS01",2014,"1684","Alive",NA,NA,NA,NA,NA,NA,NA,8.3,NA
"7334","LINS01",2014,"1685","Alive",NA,NA,NA,NA,NA,NA,NA,8.1,NA
"7335","LINS01",2014,"1686","Alive",NA,NA,NA,NA,NA,NA,NA,16,NA
"7336","LINS01",2014,"1691","Alive",NA,NA,NA,NA,NA,NA,NA,12.2,NA
"7337","LINS01",2014,"1692","Alive",NA,NA,NA,NA,NA,NA,NA,14.9,NA
"7338","LINS01",2014,"1693","Alive",NA,NA,NA,NA,NA,NA,NA,13.5,NA
"7339","LINS01",2014,"1694","Alive",NA,NA,NA,NA,NA,NA,NA,9.5,NA
"7340","LINS01",2014,"1696","Alive",NA,NA,NA,NA,NA,NA,NA,7,NA
"7341","LINS01",2014,"1697","Alive",NA,NA,NA,NA,NA,NA,NA,6.5,NA
"7342","LINS01",2014,"1995","Alive",NA,21.4,NA,NA,NA,NA,NA,NA,NA
"7343","LINS01",2014,"1998","Alive",NA,22,NA,NA,NA,NA,NA,NA,NA
"7344","LINS01",2014,"1999","Alive",NA,15.9,NA,NA,NA,NA,NA,NA,NA
"7345","LINS01",2014,"4829","Alive",NA,19.3,NA,NA,NA,NA,NA,NA,NA
"7346","LINS01",2014,"4860","Alive",NA,NA,NA,NA,NA,NA,NA,13,NA
"7347","LINS01",2014,"5885","Alive",NA,13,NA,NA,NA,NA,NA,NA,NA
"7348","LINS01",2014,"6118","Alive",NA,9.4,NA,NA,NA,NA,NA,NA,NA
"7349","LINS01",2014,"6147","Alive",NA,NA,NA,NA,NA,NA,NA,10.5,NA
"7350","LINS01",2014,"6215","Alive",NA,16.5,NA,NA,NA,NA,NA,NA,NA
"7351","LINS01",2014,"6236","Alive",NA,NA,NA,NA,NA,NA,NA,15.1,NA
"7352","LINS01",2014,"6318","Alive",NA,NA,NA,NA,NA,NA,NA,6.5,NA
"7353","LINS01",2014,"6319","Alive",NA,NA,NA,NA,NA,NA,NA,18.2,NA
"7354","LINS01",2014,"6320","Alive",NA,NA,NA,NA,NA,NA,NA,9.9,NA
"7355","LUPIN01",2004,"324","Alive",NA,NA,NA,NA,NA,NA,NA,47.4,NA
"7356","LUPIN01",2004,"410b","Alive",NA,NA,NA,NA,NA,NA,NA,10,NA
"7357","LUPIN01",2004,"4300","Alive",NA,NA,NA,NA,NA,NA,NA,27.5,NA
"7358","LUPIN01",2004,"4384","Alive",NA,NA,NA,NA,NA,NA,NA,41,NA
"7359","LUPIN01",2004,"4385","Alive",NA,NA,NA,NA,NA,NA,NA,78.1,NA
"7360","LUPIN01",2004,"4386","Alive",NA,NA,NA,NA,NA,NA,NA,15,NA
"7361","LUPIN01",2004,"4401","Alive",NA,NA,NA,NA,NA,NA,NA,22.3,NA
"7362","LUPIN01",2004,"4477","Alive",NA,NA,NA,NA,NA,NA,NA,46.2,NA
"7363","LUPIN01",2004,"4478","Alive",NA,NA,NA,NA,NA,NA,NA,5.8,NA
"7364","LUPIN01",2005,"1826","Alive",NA,NA,NA,NA,82.5,NA,NA,NA,NA
"7365","LUPIN01",2005,"1827","Alive",NA,57.5,NA,NA,NA,NA,NA,NA,NA
"7366","LUPIN01",2005,"1828","Alive",NA,82.4,NA,NA,NA,NA,NA,NA,NA
"7367","LUPIN01",2005,"1829","Alive",NA,60.1,NA,NA,NA,NA,NA,NA,NA
"7368","LUPIN01",2005,"1830","Alive",NA,104.4,NA,NA,NA,NA,NA,NA,NA
"7369","LUPIN01",2005,"1831","Dead",NA,102.4,NA,NA,NA,NA,NA,NA,NA
"7370","LUPIN01",2005,"1989","Alive",NA,NA,NA,NA,NA,NA,NA,2.9,NA
"7371","LUPIN01",2005,"4751","Alive",NA,NA,NA,NA,NA,NA,NA,2.6,NA
"7372","LUPIN01",2005,"4760","Alive",NA,NA,NA,NA,NA,NA,NA,3,NA
"7373","LUPIN01",2012,"1830","Dead",NA,103.1,NA,NA,NA,NA,NA,NA,NA
"7374","LUPIN01",2012,"1831","Dead",NA,91.9,NA,NA,NA,NA,NA,NA,NA
"7375","LUPIN01",2012,"1989","Alive",NA,NA,NA,NA,NA,NA,NA,3,NA
"7376","LUPIN01",2012,"324","Alive",NA,NA,NA,NA,NA,NA,NA,52.3,NA
"7377","LUPIN01",2012,"410b","Alive",NA,NA,NA,NA,NA,NA,NA,13.3,NA
"7378","LUPIN01",2012,"4300","Alive",NA,NA,NA,NA,NA,NA,NA,35.9,NA
"7379","LUPIN01",2012,"4384","Alive",NA,NA,NA,NA,NA,NA,NA,40.8,NA
"7380","LUPIN01",2012,"4385","Alive",NA,NA,NA,NA,NA,NA,NA,92.5,NA
"7381","LUPIN01",2012,"4386","Alive",NA,NA,NA,NA,NA,NA,NA,15,NA
"7382","LUPIN01",2012,"4401","Dead",NA,NA,NA,NA,NA,NA,NA,22.8,NA
"7383","LUPIN01",2012,"4477","Alive",NA,NA,NA,NA,NA,NA,NA,41.5,NA
"7384","LUPIN01",2012,"4478","Alive",NA,NA,NA,NA,NA,NA,NA,7.5,NA
"7385","LUPIN01",2012,"4751","Alive",NA,NA,NA,NA,NA,NA,NA,5.4,NA
"7386","LUPIN01",2012,"4760","Alive",NA,NA,NA,NA,NA,NA,NA,5.4,NA
"7387","LUPIN01",2012,"6165","Alive",NA,NA,NA,NA,NA,NA,NA,12.1,NA
"7388","LUPIN01",2014,"1830","Dead",NA,103.7,NA,NA,NA,NA,NA,NA,NA
"7389","LUPIN01",2014,"1831","Dead",NA,96,NA,NA,NA,NA,NA,NA,NA
"7390","LUPIN01",2014,"1989","Alive",NA,NA,NA,NA,NA,NA,NA,3.8,NA
"7391","LUPIN01",2014,"324","Alive",NA,NA,NA,NA,NA,NA,NA,52.1,NA
"7392","LUPIN01",2014,"410b","Alive",NA,NA,NA,NA,NA,NA,NA,14.9,NA
"7393","LUPIN01",2014,"4300","Alive",NA,NA,NA,NA,NA,NA,NA,36.6,NA
"7394","LUPIN01",2014,"4384","Alive",NA,NA,NA,NA,NA,NA,NA,39.9,NA
"7395","LUPIN01",2014,"4385","Alive",NA,NA,NA,NA,NA,NA,NA,82.4,NA
"7396","LUPIN01",2014,"4386","Dead",NA,NA,NA,NA,NA,NA,NA,14.7,NA
"7397","LUPIN01",2014,"4401","Dead",NA,NA,NA,NA,NA,NA,NA,23.7,NA
"7398","LUPIN01",2014,"4477","Alive",NA,NA,NA,NA,NA,NA,NA,53,NA
"7399","LUPIN01",2014,"4478","Alive",NA,NA,NA,NA,NA,NA,NA,10.1,NA
"7400","LUPIN01",2014,"4751","Alive",NA,NA,NA,NA,NA,NA,NA,6.9,NA
"7401","LUPIN01",2014,"4760","Alive",NA,NA,NA,NA,NA,NA,NA,6.3,NA
"7402","LUPIN01",2014,"6165","Alive",NA,NA,NA,NA,NA,NA,NA,12.2,NA
"7403","MACKI01",2004,"2156","Alive",NA,29.2,NA,NA,NA,NA,NA,NA,NA
"7404","MACKI01",2004,"2157","Alive",NA,16.7,NA,NA,NA,NA,NA,NA,NA
"7405","MACKI01",2004,"2158","Alive",NA,14.2,NA,NA,NA,NA,NA,NA,NA
"7406","MACKI01",2004,"2159","Alive",NA,18.3,NA,NA,NA,NA,NA,NA,NA
"7407","MACKI01",2004,"2160","Alive",NA,7.3,NA,NA,NA,NA,NA,NA,NA
"7408","MACKI01",2004,"2161","Alive",NA,16.4,NA,NA,NA,NA,NA,NA,NA
"7409","MACKI01",2004,"2162","Alive",NA,9.3,NA,NA,NA,NA,NA,NA,NA
"7410","MACKI01",2004,"2163","Alive",NA,16.1,NA,NA,NA,NA,NA,NA,NA
"7411","MACKI01",2004,"2164","Alive",NA,15.3,NA,NA,NA,NA,NA,NA,NA
"7412","MACKI01",2004,"2165","Alive",NA,16.8,NA,NA,NA,NA,NA,NA,NA
"7413","MACKI01",2004,"4419","Alive",NA,NA,NA,NA,NA,NA,NA,9.6,NA
"7414","MACKI01",2011,"263","Alive",NA,5.5,NA,NA,NA,NA,NA,NA,NA
"7415","MACKI01",2011,"4258","Alive",NA,2.8,NA,NA,NA,NA,NA,NA,NA
"7416","MACKI01",2011,"5281","Alive",NA,2,NA,NA,NA,NA,NA,NA,NA
"7417","MACKI01",2012,"2157","Alive",NA,20.2,NA,NA,NA,NA,NA,NA,NA
"7418","MACKI01",2012,"2158","Alive",NA,16,NA,NA,NA,NA,NA,NA,NA
"7419","MACKI01",2012,"2159","Alive",NA,21,NA,NA,NA,NA,NA,NA,NA
"7420","MACKI01",2012,"2160","Alive",NA,8.4,NA,NA,NA,NA,NA,NA,NA
"7421","MACKI01",2012,"2161","Alive",NA,19.9,NA,NA,NA,NA,NA,NA,NA
"7422","MACKI01",2012,"2162","Alive",NA,8.9,NA,NA,NA,NA,NA,NA,NA
"7423","MACKI01",2012,"2163","Alive",NA,18.5,NA,NA,NA,NA,NA,NA,NA
"7424","MACKI01",2012,"2164","Alive",NA,18.8,NA,NA,NA,NA,NA,NA,NA
"7425","MACKI01",2012,"2165","Alive",NA,16.5,NA,NA,NA,NA,NA,NA,NA
"7426","MACKI01",2012,"263","Alive",NA,5.4,NA,NA,NA,NA,NA,NA,NA
"7427","MACKI01",2012,"4258","Alive",NA,2.5,NA,NA,NA,NA,NA,NA,NA
"7428","MACKI01",2012,"4419","Alive",NA,NA,NA,NA,NA,NA,NA,12.6,NA
"7429","MACKI01",2012,"5281","Alive",NA,3.7,NA,NA,NA,NA,NA,NA,NA
"7430","MACKI01",2012,"5813","Alive",NA,9.3,NA,NA,NA,NA,NA,NA,NA
"7431","MACKI01",2014,"2156","Dead",NA,26,NA,NA,NA,NA,NA,NA,NA
"7432","MACKI01",2014,"2157","Alive",NA,20,NA,NA,NA,NA,NA,NA,NA
"7433","MACKI01",2014,"2158","Alive",NA,16.4,NA,NA,NA,NA,NA,NA,NA
"7434","MACKI01",2014,"2159","Alive",NA,21.3,NA,NA,NA,NA,NA,NA,NA
"7435","MACKI01",2014,"2160","Alive",NA,7.9,NA,NA,NA,NA,NA,NA,NA
"7436","MACKI01",2014,"2161","Alive",NA,19.9,NA,NA,NA,NA,NA,NA,NA
"7437","MACKI01",2014,"2162","Alive",NA,8.9,NA,NA,NA,NA,NA,NA,NA
"7438","MACKI01",2014,"2163","Alive",NA,19.2,NA,NA,NA,NA,NA,NA,NA
"7439","MACKI01",2014,"2164","Alive",NA,19.6,NA,NA,NA,NA,NA,NA,NA
"7440","MACKI01",2014,"2165","Alive",NA,20.7,NA,NA,NA,NA,NA,NA,NA
"7441","MACKI01",2014,"263","Alive",NA,5.5,NA,NA,NA,NA,NA,NA,NA
"7442","MACKI01",2014,"4258","Alive",NA,2.9,NA,NA,NA,NA,NA,NA,NA
"7443","MACKI01",2014,"4419","Alive",NA,NA,NA,NA,NA,NA,NA,13.2,NA
"7444","MACKI01",2014,"5281","Alive",NA,3.8,NA,NA,NA,NA,NA,NA,NA
"7445","MACKI01",2014,"5813","Alive",NA,13.3,NA,NA,NA,NA,NA,NA,NA
"7446","MCCOR01",2004,"316","Alive",NA,NA,NA,NA,NA,NA,NA,39.75,NA
"7447","MCCOR01",2004,"317","Alive",NA,NA,NA,NA,NA,NA,NA,12.4,NA
"7448","MCCOR01",2004,"352","Alive",NA,NA,NA,NA,NA,NA,NA,23.5,NA
"7449","MCCOR01",2004,"4157","Alive",NA,NA,NA,NA,NA,NA,NA,25.5,NA
"7450","MCCOR01",2004,"4158","Alive",NA,NA,NA,NA,NA,NA,NA,33.7,NA
"7451","MCCOR01",2004,"525","Alive",NA,NA,NA,NA,NA,NA,NA,31,NA
"7452","MCCOR01",2004,"641","Alive",NA,NA,NA,NA,NA,NA,NA,8.25,NA
"7453","MCCOR01",2005,"1018","Alive",NA,NA,NA,NA,34.5,NA,NA,NA,NA
"7454","MCCOR01",2005,"1019","Alive",NA,NA,NA,NA,77.5,NA,NA,NA,NA
"7455","MCCOR01",2010,"4881","Alive",NA,NA,NA,NA,NA,NA,NA,4.3,NA
"7456","MCCOR01",2010,"4882","Alive",NA,NA,NA,NA,NA,NA,NA,3.9,NA
"7457","MCCOR01",2012,"1018","Alive",NA,NA,NA,NA,38.3,NA,NA,NA,NA
"7458","MCCOR01",2012,"1019","Alive",NA,NA,NA,NA,79.6,NA,NA,NA,NA
"7459","MCCOR01",2012,"316","Alive",NA,NA,NA,NA,NA,NA,NA,43.5,NA
"7460","MCCOR01",2012,"317","Alive",NA,NA,NA,NA,NA,NA,NA,21.9,NA
"7461","MCCOR01",2012,"352","Alive",NA,NA,NA,NA,NA,NA,NA,22.7,NA
"7462","MCCOR01",2012,"4157","Alive",NA,NA,NA,NA,NA,NA,NA,27.3,NA
"7463","MCCOR01",2012,"4158","Alive",NA,NA,NA,NA,NA,NA,NA,33.1,NA
"7464","MCCOR01",2012,"4881","Alive",NA,NA,NA,NA,NA,NA,NA,5.3,NA
"7465","MCCOR01",2012,"4882","Alive",NA,NA,NA,NA,NA,NA,NA,4.8,NA
"7466","MCCOR01",2012,"525","Alive",NA,NA,NA,NA,NA,NA,NA,34.4,NA
"7467","MCCOR01",2012,"641","Alive",NA,NA,NA,NA,NA,NA,NA,6.7,NA
"7468","MCCOR01",2014,"1018","Alive",NA,NA,NA,NA,34,NA,NA,NA,NA
"7469","MCCOR01",2014,"1019","Alive",NA,NA,NA,NA,81.5,NA,NA,NA,NA
"7470","MCCOR01",2014,"316","Alive",NA,NA,NA,NA,NA,NA,NA,43.1,NA
"7471","MCCOR01",2014,"317","Alive",NA,NA,NA,NA,NA,NA,NA,22.8,NA
"7472","MCCOR01",2014,"352","Alive",NA,NA,NA,NA,NA,NA,NA,24.2,NA
"7473","MCCOR01",2014,"4157","Alive",NA,NA,NA,NA,NA,NA,NA,27.9,NA
"7474","MCCOR01",2014,"4158","Alive",NA,NA,NA,NA,NA,NA,NA,35.2,NA
"7475","MCCOR01",2014,"4881","Alive",NA,NA,NA,NA,NA,NA,NA,5.9,NA
"7476","MCCOR01",2014,"4882","Alive",NA,NA,NA,NA,NA,NA,NA,5.8,NA
"7477","MCCOR01",2014,"525","Alive",NA,NA,NA,NA,NA,NA,NA,35.3,NA
"7478","MCCOR01",2014,"641","Alive",NA,NA,NA,NA,NA,NA,NA,8.8,NA
"7479","MCCOR01",2014,"6798","Alive",NA,NA,NA,NA,NA,NA,NA,34.5,NA
"7480","MCCOR02",2005,"1020","Alive",NA,NA,NA,NA,50.5,NA,NA,NA,NA
"7481","MCCOR02",2005,"1021","Alive",NA,NA,NA,17.3,NA,NA,NA,NA,NA
"7482","MCCOR02",2005,"1022","Alive",NA,NA,NA,31,NA,NA,NA,NA,NA
"7483","MCCOR02",2012,"1020","Alive",NA,NA,NA,NA,52.1,NA,NA,NA,NA
