"plotid","X","Y","ppt04dys_r","ppt05dys_r","ppt06dys_r","ppt07dys_r","ppt08dys_r","ppt09dys_r","ppt10dys_r","ppt11dys_r","ppt12dys_r","ppt14dys_r","dys04c2d","dys04a3d","dys05a2d","dys05a3d","dys06b2d","dys06b3d","dys07a2d","dys07c3d","dys08c2d","dys08a3d","dys09a2d","dys09b3d","dys10c2d","dys10a3d","dys11b2d","dys11a3d","dys12b2d","dys12d3d","dys14a2d","dys14b3d","ppt04dys_v","ppt05dys_v","ppt06dys_v","ppt07dys_v","ppt08dys_v","ppt09dys_v","ppt10dys_v","ppt11dys_v","ppt12dys_v","ppt14dys_v","ppt04tot_r","ppt05tot_r","ppt06tot_r","ppt07tot_r","ppt08tot_r","ppt09tot_r","ppt10tot_r","ppt11tot_r","ppt12tot_r","ppt14tot_r","ppt04b2d","ppt04a3d","ppt05a2d","ppt05c3d","ppt06a2d","ppt06b3d","ppt07c2d","ppt07a3d","ppt08c2d","ppt08e3d","ppt09b2d","ppt09a3d","ppt10b2d","ppt10a3d","ppt11b2d","ppt11b3d","ppt12c2d","ppt12b3d","ppt14b2d","ppt14b3d","ppt04tot_v","ppt05tot_v","ppt06tot_v","ppt07tot_v","ppt08tot_v","ppt09tot_v","ppt10tot_v","ppt11tot_v","ppt12tot_v","ppt14tot_v","pptsum04","pptsum05","pptsum06","pptsum07","pptsum08","pptsum09","pptsum10"
"SUGAR21",543524,4256280,25.870644180153,-101.671842781302,45.8176137941301,-61.8218256346687,10.3891602087829,-11.9789560213709,7.55205852164801,-53.9681999392418,-76.9753853702324,-55.3686572552607,69.02718,67.3851,52.30209,62.38504,94.15061,88.10619,41.99566,48.43102,55.88805,58.75828,71.22725,69.60708,81.55756,81.25723,55.97294,76.55919,49.64491,55.27953,46.92581,43.03257,83,51,95,31,57,79,77,37,48,47,1038.13751348211,4710.21786622631,2158.13756440033,454.286455692214,687.076862580804,873.34994221324,940.878780101381,940.878780101381,899.279771511855,619.577786005745,919.6265,755.0606,845.4916,798.392,1337.747,1366.841,446.172,478.3719,827.4114,647.1796,634.3892,573.8898,875.8628,826.135,617.4689,729.8529,710.3079,692.3558,623.6259,668.8331,1033.272,864.108,1639.824,433.578,902.97,507.746,1081.024,515.112,727.456,684.276,1219.990031,1218.419998,1717.850031,752.539991,811.830026,812.360004,1078.94001
"SUGAR23",541949,4257544,23.0005847606029,-101.961779306155,46.0316474015441,-61.8933325697696,10.8875458812072,-9.48050053821011,9.02053406711986,-54.8820516182092,-77.3165795016023,-55.555306562664,51.3443,64.07404,47.41024,59.4289,95.13197,88.08809,38.28948,46.43435,54.86676,58.53196,69.20248,67.63288,80.62121,81.18555,58.09968,78.02083,48.68879,54.46349,44.42326,43.02213,26,34,95,31,57,79,77,37,48,47,1082.63310355516,4704.50719026078,2119.00750148731,454.671721382831,696.333176371693,907.564467684655,961.089144448054,961.089144448054,915.191092989511,644.636789801599,648.2969,578.5894,677.9965,663.9772,1410.076,1353.34,477.1498,465.4648,791.4008,640.2427,710.8226,679.1819,933.483,880.3669,558.2249,667.1477,721.9338,688.3998,670.9473,667.6978,374.904,354.584,1639.824,433.578,902.97,507.746,1081.024,515.112,727.456,684.276,1299.330008,1251.000015,1785.440014,823.920012,854.38999,841.079998,1108.540005
"SUGAR24",542415,4256935,22.4668556094437,-101.278240771441,45.7849904792953,-62.0628249555548,10.6696723042486,-9.87199619270057,8.59186923031369,-55.3892282094214,-77.8140058531801,-55.2831520081739,57.33346,65.21406,48.53427,60.7193,94.83849,88.00275,39.30641,47.048,55.39663,58.68489,70.40028,68.68491,81.15304,81.2295,56.61831,77.45491,49.09091,54.87243,45.40137,43.09102,26,34,95,31,57,79,77,37,48,47,1055.3146904244,4710.72653720977,2055.66795610519,452.415792858096,697.320131879571,914.608134092,950.876967700922,950.876967700922,915.240264384836,653.880323863109,711.741,638.5638,728.4063,693.6544,1377.557,1317.98,456.5358,481.0747,810.0719,631.5892,675.6824,630.6583,908.9877,854.3208,551.5461,677.5969,718.6808,682.4171,652.3738,659.0078,374.904,354.584,1639.824,433.578,902.97,507.746,1081.024,515.112,727.456,684.276,1275.559985,1243.72998,1767.890015,802.279997,842.079994,833.959995,1101.429993
"SUGAR30",542911,4256192,22.9310750260275,-100.558042385116,45.4626354660283,-61.8878388278102,10.4106067833233,-10.6577348589468,7.99757149123018,-55.1515715548809,-77.6431996531584,-54.9233651991101,66.09985,66.83,50.27635,61.32288,94.49731,87.98054,40.91781,47.90067,56.12889,58.72505,71.70768,69.95953,81.72997,81.28669,56.00486,77.00123,49.61292,55.26081,46.67196,43.08368,83,51,95,31,57,79,77,37,48,47,1028.62907338022,4713.4866144326,2032.97070622168,449.762902945571,692.739615053349,905.070153031772,937.938452294579,937.938452294579,907.725441073094,648.606022800087,829.1763,702.2517,799.8272,749.2472,1342.953,1311.42,439.5541,476.9378,832.0814,629.91,630.735,580.7823,882.2531,831.4305,577.6155,705.1996,714.0433,682.1915,630.5387,657.6686,1033.272,864.108,1639.824,433.578,902.97,507.746,1081.024,515.112,727.456,684.276,1261.809984,1239.430008,1756.979996,788.040012,834.449982,829.909994,1101.320015
"SUGAR31",544072,4254197,29.7433838328695,-99.353396674165,44.5742154782182,-59.7273218619223,9.73133169612117,-14.4423620738548,5.96906341589773,-50.4890630381119,-73.62464019471,-53.9262254125092,79.52663,70.44992,56.95884,63.32324,93.585,88.18919,44.52456,49.73018,58.02068,58.97973,72.74606,70.54317,82.51399,81.46507,57.66569,75.21816,50.66021,55.64202,49.67004,43.02198,83,51,95,31,57,79,89,80,53,47,987.358899372051,4699.03989060987,2238.65973301139,444.023896577694,653.696039432451,792.591543400595,901.359634272519,901.359634272519,852.242337895775,555.237697748522,1166.731,892.3771,913.3357,878.8402,1277.097,1341.656,438.897,590.8067,820.87,678.4571,543.0096,519.6857,828.1707,795.3062,672.9811,754.2678,700.6666,704.4405,584.0425,667.8953,1033.272,864.108,1639.824,433.578,902.97,507.746,829.31,892.048,714.1,684.276,1122.38999,1163.680008,1607.420019,680.040014,754.250015,769.140003,1013.769997
"SUGAR32",541524,4257590,27.0946540871661,-102.237361576476,45.8766417892234,-60.2739639965674,10.9377514284068,-10.451821476316,8.85393482882189,-51.4809176877568,-74.1305929672871,-55.3543276122384,48.36229,63.31388,45.59422,57.7432,95.36199,88.41427,37.39343,46.01561,55.11481,58.50385,69.31338,67.55067,80.6086,81.19022,58.73763,78.91387,48.61576,54.41292,44.2289,43.07209,26,34,95,31,57,79,77,37,48,47,1110.71643822239,4684.8096079801,2326.5198384866,454.211343178345,673.0028893753,837.392875183073,959.14313638643,959.14313638643,884.975253709484,580.382226173641,608.3816,581.0065,611.192,622.9794,1416.028,1455.199,479.0764,557.5698,784.8311,684.5476,707.0706,689.4184,939.5367,890.261,538.6993,647.4018,722.9312,706.4614,677.0292,687.6505,374.904,354.584,1639.824,433.578,902.97,507.746,1081.024,515.112,727.456,684.276,1259.850022,1220.949997,1737.519966,797.400008,833.239989,821.460005,1079.249977
"SUMTV01",532963,4246104,24.8267442621347,-78.1817650554052,34.633610550704,-42.3561282629791,9.04322993703183,-6.45170202552198,8.35359221121889,-33.2620983356996,-50.0255723775755,-41.662787328068,52.17,56.06939,80.00694,74.35493,90.4444,87.56199,53.01464,52.89794,67.35919,63.86102,63.6823,65.56487,89.87254,84.40073,63.27514,73.92249,46.34072,55.84297,22.92577,40.60269,72,80,104,45,89,66,90,52,52,33,956.436180392567,4572.01334886801,2123.38958773805,342.704279797385,473.862233361185,537.421459828158,748.153578206021,748.153578206021,629.145359852612,342.750653246786,352.8631,447.531,825.6033,825.6653,987.8892,903.8384,477.704,533.313,494.5111,480.4441,555.1469,522.327,810.282,815.8058,456.8282,557.7971,531.2559,518.7288,450.8376,471.019,486.918,817.118,758.952,374.142,395.732,580.136,833.882,368.808,698.6,642.6,1112.09,1100.490005,1545.97999,729.380003,772.289982,726.269998,1061.450031
"SUMTV02",533313,4245930,23.40240048926,-77.9697745452234,34.6530577235766,-43.068213331459,8.93424893224267,-6.41079772111936,8.18591791416076,-34.6597656768129,-51.4098947424876,-41.7044371589599,51.2995,56.12415,80.1089,74.3358,91.65584,87.68473,52.99979,52.90491,67.78339,64.36662,63.26322,65.39578,89.28916,84.00833,63.55694,76.07114,46.4969,55.59576,23.90856,40.59761,72,80,104,45,89,66,90,52,52,33,935.786376268875,4581.10807683501,2033.38144843301,342.686738749542,482.841816421072,563.817575316849,745.379536403811,745.379536403811,640.125927092008,368.019052622579,363.7621,466.4039,831.631,831.1658,982.1746,822.8546,480.6041,541.7808,493.5134,468.8396,572.0224,529.457,821.2737,824.9711,474.9478,561.2432,541.3931,537.8317,469.3361,510.7957,486.918,817.118,758.952,374.142,395.732,580.136,833.882,368.808,698.6,642.6,1157.119983,1132.289993,1598.249989,758.12,794.870006,746.320004,1115.330009
"SVRP01",542374,4246003,38.6106324230985,-86.8858193221324,38.3721125513533,-49.7397710179301,7.51379020517122,-19.6253365431231,1.75571075434575,-37.0782833891362,-58.9458699782302,-46.5610837510726,75.21786,71.54926,68.24789,68.96193,91.72126,87.37233,51.94556,52.19559,63.13594,61.6986,64.12973,64.93334,81.25806,81.51918,63.06011,66.8681,49.04943,53.43887,46.51839,47.26599,76,63,82,53,66,72,87,52,53,63,810.698879463301,4635.08420961535,2364.51408234262,387.726848166679,517.245946960342,512.897660116942,742.887923561432,742.887923561432,666.216181691331,333.91941524684,946.41,877.9149,900.3471,896.7495,1101.535,1122.036,574.9724,519.8314,519.6263,560.7198,617.6054,539.0428,820.6331,836.4379,497.8401,548.9209,662.8846,644.9449,359.7991,462.5675,852.424,876.3,978.8,594.106,482.346,588.772,1031.2,339.852,714.1,313.182,883.219993,970.400013,1314.479996,556.240011,639.119998,636.860003,839.599997
"SVRP02",541746,4245403,37.9571560076751,-85.4414719547072,37.7266085962857,-48.8195872548221,7.42264433951375,-19.1676282792884,1.81845068357519,-36.3441474964053,-57.8110507838564,-45.7721807797573,75.54448,70.9576,67.6171,68.80595,91.8407,87.29001,52.5785,52.46028,61.30824,61.38923,63.77227,64.82061,80.00091,81.14066,65.3083,68.37984,48.41279,53.17484,45.34565,47.52413,76,63,82,53,66,72,87,52,53,63,801.336003822528,4629.20271553713,2331.75692496805,381.136533229055,507.943714968275,503.092343487535,731.544683904024,731.544683904024,654.500386609792,326.819143873749,912.834,849.8077,879.7689,883.9916,1087.526,1120.431,582.85,524.3444,527.7645,547.6019,640.1329,540.6948,837.1046,844.3496,503.2262,545.3809,659.3253,629.9637,362.789,446.9829,852.424,876.3,978.8,594.106,482.346,588.772,1031.2,339.852,714.1,313.182,852.420003,951.210007,1281.640015,540.169994,624.260003,622.939989,809.759991
"TELL02",544468,4245854,38.6706306859254,-88.6537632641097,39.3065849187619,-52.2812386022539,7.24819425689045,-21.4332405799682,0.705233310605413,-40.0413530301989,-62.7764230988084,-47.7667785857601,76.09441,72.39458,72.47208,70.98613,89.92311,87.14708,50.77829,51.98736,67.36599,63.08712,62.40712,64.23335,81.44458,81.34338,54.93032,60.34189,47.90151,53.65425,48.68484,46.4588,78,81,82,53,78,72,85,46,53,63,771.327860990239,4659.99457075865,2288.85326399592,397.757455726568,541.831344246923,554.661128675526,746.643556832796,746.643556832796,694.6723496758,373.927346387681,840.5332,829.8765,1009.638,960.568,1104.659,1096.554,555.1039,512.9242,488.0683,579.8724,553.5408,523.3312,667.6953,695.3392,393.2601,494.1441,621.7911,637.8104,352.7389,485.5281,862.584,1127.76,978.8,594.106,469.392,588.772,547.37,509.27,714.1,313.182,930.920005,1015.35001,1376.090012,582.499997,666.710019,662.760008,884.550005
"TELL03",544877,4245342,35.8587172683974,-87.9809102652649,39.2124908971407,-53.3473569573035,7.06107223679,-21.1333530523419,0.497297086227404,-42.4054343668931,-65.0007950759656,-47.6796048263796,75.88155,72.17557,72.59889,71.03641,89.2003,87.12623,50.64049,52.01,67.49725,62.67772,61.24826,63.7989,80.65862,80.92617,53.71499,64.47446,47.12803,53.47304,48.3671,46.08373,78,81,82,53,78,54,85,46,53,63,735.013271912209,4674.58879179376,2120.32097055975,396.321463421953,556.202566393609,601.05830412588,740.316730459035,740.316730459035,712.408520150128,418.44088927465,768.5319,800.0604,1008.327,978.9551,1096.412,1073.258,549.2822,537.452,485.3757,601.0881,540.7847,517.7538,640.2669,662.9899,387.7329,506.2317,601.6366,634.3569,352.6165,557.2184,862.584,1127.76,978.8,594.106,469.392,449.5,547.37,509.27,714.1,313.182,997.970013,1075.010002,1456.259998,618.08999,700.020003,699.420006,932.35001
"TELL04",543696,4245441,40.5749813913836,-87.619423543758,38.6771020102403,-50.5381827093662,7.20642444776196,-21.6189740923787,0.668260072854634,-37.3844701488777,-59.9112677125494,-46.989914934453,75.79279,72.18393,69.66798,69.69942,90.15112,87.0432,51.40654,52.14406,65.69341,62.34791,62.61086,64.26981,80.47967,81.05933,57.21973,59.12345,47.69515,53.44421,47.83312,47.50628,76,63,82,53,66,72,85,52,53,63,780.820887069583,4643.33235760427,2386.50072946962,391.994043261595,520.076182810342,504.411447438698,736.178019928615,736.178019928615,666.803099860123,329.430752725379,846.8414,842.9761,950.2631,920.9422,1095.892,1100.755,565.9539,545.1505,491.4622,547.2993,579.665,527.4344,711.4037,739.8,348.3821,456.7527,625.8608,621.6247,326.138,427.3297,852.424,876.3,978.8,594.106,482.346,588.772,547.37,339.852,714.1,313.182,850.550005,954.470016,1285.710001,540.369996,626.130011,622.14999,819.049999
"TERRI02",535661,4256967,34.4491473925787,-97.760388130303,43.0496990573213,-51.2085703902352,11.409771060736,-8.54498853251582,10.51213245728,-38.2747578590253,-59.2751252454509,-51.7599403453194,77.29301,69.70451,62.40057,67.18179,96.24121,90.34863,50.97309,51.29372,63.5368,60.02131,74.00352,71.63822,82.06773,81.68625,79.73135,88.52805,56.03668,58.941,40.60633,42.05455,83,78,98,55,90,81,77,89,61,43,1227.63874229796,4588.77188674364,2843.34371257236,426.725495360999,569.298935055938,606.956405358458,934.148830592415,934.148830592415,757.256849201029,368.50653466125,916.1941,873.28,847.2808,825.2505,1300.203,1243.031,600.236,570.0439,611.7647,587.2236,490.0244,433.8558,885.3251,826.213,1175.891,1074.608,639.7865,626.4326,585.616,561.2825,902.462,1016.762,1427.48,617.982,360.68,296.418,1081.024,1145.286,610.87,532.638,1084.670007,1080.039993,1510.989954,699.640007,740.170017,724.090004,982.850002
"TERRI03",535528,4256576,33.6030016452004,-96.8937084187245,42.7019707240303,-50.9527074778972,11.3200831892177,-8.28815551102619,10.4830545271623,-38.3575419775378,-59.1355382307111,-51.3414603465167,77.53074,69.86665,65.35816,68.39485,96.25105,90.24202,51.68908,51.60005,64.71407,60.25096,74.42422,72.14058,82.28294,81.77112,78.64036,87.79944,57.33954,59.38659,40.13173,41.94982,83,78,98,55,90,81,77,89,61,43,1215.14531326194,4589.45691605302,2794.07889035027,423.105859588796,567.306074566122,610.688350958784,926.895092238667,926.895092238667,754.617863082301,373.357748645069,889.1935,881.307,900.7347,862.4,1291.539,1235.595,595.5964,570.2541,600.6428,583.1625,474.6331,411.7623,878.3608,821.8211,1156.56,1076.758,631.8866,623.6508,574.1663,553.085,902.462,1016.762,1427.48,617.982,360.68,296.418,1081.024,1145.286,610.87,532.638,1071.669993,1070.25,1495.850037,691.919994,734.759998,718.669989,973.429985
"VOTRU01",532176,4248258,28.2512583888754,-80.3990380171579,35.3826279259447,-41.8299502732591,9.49294137095296,-6.59053505667667,8.94587121442599,-31.1321820631678,-48.2807298662736,-42.5231484628433,43.15844,55.59286,79.42596,75.37441,90.23463,87.43323,54.86358,53.42214,64.27404,58.91314,67.60896,67.24666,90.355,86.22692,65.17821,69.77771,59.26746,60.44028,20.78682,39.4707,34,81,91,60,54,66,89,88,55,23,1022.72018854206,4553.59801161586,2357.55109586018,350.489880071691,466.17480610154,495.772583256518,771.56841160462,771.56841160462,621.035605689238,298.722098805752,334.5666,275.2887,816.1762,808.6025,1158.848,1190.512,514.6581,514.4451,553.0986,554.5229,525.7938,530.8049,774.8405,776.4302,578.8118,683.5192,516.5369,488.6907,363.5533,353.6877,266.446,817.118,1304.544,557.276,602.234,580.136,783.59,846.074,501.396,191.262,1057.380012,1056.029987,1477.91999,689.969993,741.669989,697.069989,989.929985
"WATKI01",539517,4248302,36.6113831783064,-87.3608092565759,38.492963141755,-48.1629102516228,8.51465434738693,-15.5172962622118,4.4939672821391,-35.5509951379842,-56.398915314447,-46.5513192693986,70.126,68.29385,73.09505,70.4667,95.71714,88.38783,51.85075,52.10557,63.11206,60.07419,67.54514,66.75002,86.1626,83.57133,73.05222,75.88286,54.61879,54.40514,40.9958,41.00534,72,72,91,49,54,72,87,77,53,38,921.556744454354,4610.86661266507,2471.61166702686,386.470637887759,511.596235019766,512.765504485049,777.957058447557,777.957058447557,666.665101125406,321.965337159099,897.5215,827.8373,843.7999,829.5522,1144.703,1201.517,543.8002,525.4259,590.1398,580.3062,633.3464,566.8757,952.4899,964.4648,1153.25,1058.041,716.0291,664.7975,587.4423,479.9977,1193.038,742.696,1304.544,518.668,651.256,588.772,1031.2,1074.7,714.1,538.3,937.530006,991.030006,1358.029974,599.419994,670.379981,656.339993,886.380009
"YAHNG01",529903,4249354,22.1851941672137,-76.4009672920149,33.9098102772262,-41.3907453547504,9.14265819920685,-4.61449325242458,9.11573255534747,-33.135654474988,-49.0945027046291,-40.7459226400291,50.38362,57.75958,77.17414,73.991,82.47255,86.54708,54.85151,53.23658,55.3364,57.32626,70.83863,70.38068,96.16203,87.6792,74.14913,81.33065,64.13753,62.85839,18.97089,38.53349,52,77,70,60,53,80,106,88,55,23,960.826978232768,4550.69461960081,2037.78127247954,334.367851702998,468.792602851999,548.660504955444,742.734008693996,742.734008693996,624.774527120757,352.66437102468,417.2574,432.0442,773.8889,776.4414,857.3936,810.3349,528.1011,542.6119,527.7112,497.9732,428.946,422.0386,685.5535,673.7964,738.773,762.5272,464.649,483.6503,261.4954,404.2203,432.308,775.97,567.944,557.276,491.49,304.038,621.538,846.074,501.396,191.262,1060.969989,1052.55999,1473.469952,690.180014,739.49002,692.330013,991.059998
"YAHNG02",529601,4249787,22.0758279415997,-76.3803953359359,33.9036184416951,-41.3760427731949,9.15661787689366,-4.52446141421657,9.1639831058953,-33.1535826887379,-49.0857625405614,-40.7359810339757,52.55248,58.54425,76.62894,73.59099,82.0756,86.53903,54.91016,53.22144,54.24824,57.36759,71.19952,70.22269,95.64315,87.22446,76.13378,82.58836,66.52602,63.68279,19.39497,38.28295,52,77,70,60,53,80,106,88,55,23,962.021829085046,4548.37527140023,2035.63321378759,334.246037163891,468.923625374602,549.628829310103,743.14836770321,743.14836770321,625.075979970459,353.389642055238,452.3116,464.1629,768.8359,772.5436,844.1163,802.7328,534.9483,543.4897,525.0851,500.6933,416.5789,416.3902,682.5744,672.3228,773.5597,777.8056,456.307,481.8135,247.0691,402.9242,432.308,775.97,567.944,557.276,491.49,304.038,621.538,846.074,501.396,191.262,1061.329993,1051.540016,1472.709988,690.009989,739.160007,691.489985,990.029987
"YAHNG03",529582,4249246,19.3277583489015,-75.237380165095,33.5541202251177,-41.715007590216,9.04600604800205,-3.74169112690808,9.24639922323365,-34.6387296566274,-50.1976258940274,-40.3186469560961,51.31524,58.10228,77.01009,73.9263,81.32082,86.65583,54.74305,53.19023,54.60431,57.24553,71.1096,70.72242,97.2616,86.99402,74.77776,82.17429,62.72804,62.26183,18.64223,38.85132,52,77,70,60,53,80,106,88,55,23,937.35211536773,4557.06915128207,1892.36852859818,330.0848816579,476.132142119239,583.241502999509,735.89338218791,735.89338218791,634.47874822296,385.676132959899,424.1532,445.2269,773.6392,777.5235,812.1444,717.5747,525.1227,549.5775,522.1615,494.2916,417.398,405.3087,676.0928,663.2781,742.4819,761.9883,464.377,496.449,267.4311,447.2941,432.308,775.97,567.944,557.276,491.49,304.038,621.538,846.074,501.396,191.262,1113.000002,1080.80999,1517.519968,718.770003,766.809999,710.980013,1016.150005
"ZEN01",536945,4247188,29.351735372261,-82.8590525774577,36.7443201778787,-46.4564266367467,8.5995291394084,-11.3587199178101,6.00649867135797,-36.3624175741832,-55.3314887123648,-44.3611105625353,59.32895,61.85914,76.8551,72.07561,97.67874,88.6293,53.69077,53.03888,65.95344,60.5585,65.16147,66.0126,85.84055,83.06107,71.06338,80.61311,54.22674,54.859,32.90407,39.57597,78,82,104,60,46,66,85,86,52,33,908.789528454141,4604.8039228563,2191.60149934412,366.36456828485,506.173117189133,558.855556416193,760.112340027578,760.112340027578,663.888227366464,364.962066046934,625.6503,637.7833,860.9095,848.3641,1103.082,1029.137,537.6428,536.5777,566.763,518.5255,662.3132,562.7277,890.7858,879.5559,1089.722,1036.308,670.4087,633.2625,624.0837,552.8348,704.596,991.362,758.952,557.276,697.738,580.136,894.3,1178.4,698.6,642.6,1092.26,1089.680008,1530.769966,704.18001,755.27001,720.240004,1061.189999
"ZEN02",536877,4246937,27.5732819250399,-82.2239426305266,36.5653344076957,-46.7302988845172,8.54567286925614,-10.8309054013102,6.0882539950086,-37.3753530958061,-56.1177086917225,-44.1469379140917,58.93549,61.67665,77.12094,72.21342,97.58801,88.48238,53.6347,53.02548,65.50996,60.40101,64.88206,65.92007,85.63036,82.93016,71.28056,81.33553,53.57175,54.68353,32.93511,39.59968,78,82,104,60,46,66,85,86,52,33,894.61444767582,4610.08166140549,2101.2871206955,364.118392975157,511.546828846948,581.670666209768,756.625928026073,756.625928026073,670.958434046723,386.560786007048,624.6383,631.8532,868.0576,855.5726,1094.485,976.8441,537.589,541.7858,571.1635,508.3931,665.3243,561.027,889.749,878.5815,1098.721,1044.464,668.7482,635.7188,627.0312,575.1615,704.596,991.362,758.952,557.276,697.738,580.136,894.3,1178.4,698.6,642.6,1119.330013,1113.780022,1566.649996,723.930006,769.940007,734.109997,1101.619991
