plot.id,tag,spp,dbh,year,stem.status,slc,log10_slc
FERRA01,3706,UMCA,11,2009,alive,25,1.414973348
FERRA01,3706,UMCA,11,2010,alive,1,0.301029996
FERRA01,3706,UMCA,11,2011,alive,30,1.491361694
FERRA01,3710,UMCA,10,2004,alive,0,0
FERRA01,3710,UMCA,10,2005,alive,3,0.602059991
FERRA01,3710,UMCA,10,2006,alive,124,2.096910013
FERRA01,3710,UMCA,10,2007,alive,28,1.462397998
FERRA01,3710,UMCA,10,2008,alive,75,1.880813592
FERRA01,3710,UMCA,10,2009,alive,62,1.799340549
FERRA01,3710,UMCA,10,2010,alive,51,1.716003344
FERRA01,3710,UMCA,10,2011,alive,21,1.342422681
FERRA01,3711,UMCA,15,2004,alive,0,0
FERRA01,3711,UMCA,15,2005,alive,1,0.301029996
FERRA01,3711,UMCA,15,2006,alive,21,1.342422681
FERRA01,3711,UMCA,15,2007,alive,26,1.431363764
FERRA01,3711,UMCA,15,2008,alive,15,1.204119983
FERRA01,3711,UMCA,15,2009,alive,22,1.361727836
FERRA01,3711,UMCA,15,2010,alive,2,0.477121255
FERRA01,3711,UMCA,15,2011,alive,6,0.84509804
FERRA01,3712,UMCA,12,2004,alive,0,0
FERRA01,3712,UMCA,12,2005,alive,0,0
FERRA01,3712,UMCA,12,2006,alive,34,1.544068044
FERRA01,3712,UMCA,12,2007,alive,24,1.397940009
FERRA01,3712,UMCA,12,2008,alive,14,1.176091259
FERRA01,3712,UMCA,12,2009,alive,21,1.342422681
FERRA01,3712,UMCA,12,2010,alive,12,1.113943352
FERRA01,3712,UMCA,12,2011,alive,12,1.113943352
FERRA01,3713,UMCA,12,2004,alive,0,0
FERRA01,3713,UMCA,12,2005,alive,0,0
FERRA01,3713,UMCA,12,2006,alive,63,1.806179974
FERRA01,3713,UMCA,12,2007,alive,23,1.380211242
FERRA01,3713,UMCA,12,2008,alive,18,1.278753601
FERRA01,3713,UMCA,12,2009,alive,20,1.322219295
FERRA01,3713,UMCA,12,2010,alive,6,0.84509804
FERRA01,3713,UMCA,12,2011,alive,3,0.602059991
FERRA01,3714,UMCA,14,2004,alive,0,0
FERRA01,3714,UMCA,14,2005,alive,0,0
FERRA01,3714,UMCA,14,2006,alive,61,1.792391689
FERRA01,3714,UMCA,14,2007,alive,57,1.763427994
FERRA01,3714,UMCA,14,2008,alive,23,1.380211242
FERRA01,3714,UMCA,14,2009,alive,44,1.653212514
FERRA01,3714,UMCA,14,2010,alive,10,1.041392685
FERRA01,3714,UMCA,14,2011,alive,12,1.113943352
FERRA01,3715,UMCA,12,2004,alive,2,0.477121255
FERRA01,3715,UMCA,12,2005,alive,0,0
FERRA01,3715,UMCA,12,2006,alive,84,1.929418926
FERRA01,3715,UMCA,12,2007,alive,77,1.892094603
FERRA01,3715,UMCA,12,2008,alive,22,1.361727836
FERRA01,3715,UMCA,12,2009,alive,36,1.568201724
FERRA01,3715,UMCA,12,2010,alive,17,1.255272505
FERRA01,3715,UMCA,12,2011,alive,19,1.301029996
FERRA01,3716,UMCA,14,2004,alive,0,0
FERRA01,3716,UMCA,14,2005,alive,0,0
FERRA01,3716,UMCA,14,2006,alive,13,1.146128036
FERRA01,3716,UMCA,14,2007,alive,32,1.51851394
FERRA01,3716,UMCA,14,2008,alive,12,1.113943352
FERRA01,3716,UMCA,14,2009,alive,23,1.380211242
FERRA01,3716,UMCA,14,2010,alive,9,1
FERRA01,3716,UMCA,14,2011,alive,9,1
FERRA01,3717,UMCA,2,2004,alive,0,0
FERRA01,3717,UMCA,2,2005,alive,0,0
FERRA01,3717,UMCA,2,2006,alive,105,2.025305865
FERRA01,3717,UMCA,2,2007,alive,60,1.785329835
FERRA01,3717,UMCA,2,2008,alive,19,1.301029996
FERRA01,3717,UMCA,2,2009,alive,43,1.643452676
FERRA01,3717,UMCA,2,2010,alive,18,1.278753601
FERRA01,3717,UMCA,2,2011,alive,14,1.176091259
FERRA01,3720,UMCA,2,2004,alive,19,1.301029996
FERRA01,3720,UMCA,2,2005,alive,5,0.77815125
FERRA01,3720,UMCA,2,2006,alive,68,1.838849091
FERRA01,3720,UMCA,2,2007,alive,31,1.505149978
FERRA01,3720,UMCA,2,2008,alive,9,1
FERRA01,3720,UMCA,2,2009,alive,30,1.491361694
FERRA01,3720,UMCA,2,2010,alive,19,1.301029996
FERRA01,3720,UMCA,2,2011,alive,14,1.176091259
FERRA01,3722,UMCA,1,2004,alive,14,1.176091259
FERRA01,3722,UMCA,1,2005,alive,3,0.602059991
FERRA01,3722,UMCA,1,2006,alive,83,1.924279286
FERRA01,3722,UMCA,1,2007,alive,30,1.491361694
FERRA01,3722,UMCA,1,2008,alive,19,1.301029996
FERRA01,3722,UMCA,1,2009,alive,45,1.662757832
FERRA01,3722,UMCA,1,2010,alive,30,1.491361694
FERRA01,3722,UMCA,1,2011,alive,25,1.414973348
FERRA01,3724,UMCA,4,2004,alive,57,1.763427994
FERRA01,3724,UMCA,4,2005,alive,12,1.113943352
FERRA01,3724,UMCA,4,2006,alive,105,2.025305865
FERRA01,3724,UMCA,4,2007,alive,25,1.414973348
FERRA01,3724,UMCA,4,2008,alive,54,1.740362689
FERRA01,3724,UMCA,4,2009,alive,54,1.740362689
FERRA01,3724,UMCA,4,2010,alive,37,1.579783597
FERRA01,3724,UMCA,4,2011,alive,41,1.62324929
FERRA01,3725,UMCA,6,2004,alive,29,1.477121255
FERRA01,3725,UMCA,6,2005,alive,8,0.954242509
FERRA01,3725,UMCA,6,2006,alive,99,2
FERRA01,3725,UMCA,6,2007,alive,15,1.204119983
FERRA01,3725,UMCA,6,2008,alive,21,1.342422681
FERRA01,3725,UMCA,6,2009,alive,28,1.462397998
FERRA01,3725,UMCA,6,2010,alive,34,1.544068044
FERRA01,3725,UMCA,6,2011,alive,25,1.414973348
FERRA01,3726,UMCA,6,2004,alive,23,1.380211242
FERRA01,3726,UMCA,6,2005,alive,8,0.954242509
FERRA01,3726,UMCA,6,2006,alive,67,1.832508913
FERRA01,3726,UMCA,6,2007,alive,4,0.698970004
FERRA01,3726,UMCA,6,2008,alive,30,1.491361694
FERRA01,3726,UMCA,6,2009,alive,28,1.462397998
FERRA01,3726,UMCA,6,2010,alive,39,1.602059991
FERRA01,3726,UMCA,6,2011,alive,11,1.079181246
FERRA01,3727,UMCA,11,2004,alive,14,1.176091259
FERRA01,3727,UMCA,11,2005,alive,0,0
FERRA01,3727,UMCA,11,2006,alive,67,1.832508913
FERRA01,3727,UMCA,11,2007,alive,5,0.77815125
FERRA01,3727,UMCA,11,2008,alive,19,1.301029996
FERRA01,3727,UMCA,11,2009,alive,14,1.176091259
FERRA01,3727,UMCA,11,2010,alive,27,1.447158031
FERRA01,3727,UMCA,11,2011,alive,17,1.255272505
FERRA01,3728,UMCA,2,2004,alive,0,0
FERRA01,3728,UMCA,2,2005,alive,0,0
FERRA01,3728,UMCA,2,2006,alive,159,2.204119983
FERRA01,3728,UMCA,2,2007,alive,35,1.556302501
FERRA01,3728,UMCA,2,2008,alive,37,1.579783597
FERRA01,3728,UMCA,2,2009,alive,52,1.72427587
FERRA01,3728,UMCA,2,2010,alive,15,1.204119983
FERRA01,3728,UMCA,2,2011,alive,85,1.934498451
FERRA01,3729,UMCA,4,2004,alive,0,0
FERRA01,3729,UMCA,4,2005,alive,0,0
FERRA01,3729,UMCA,4,2006,alive,80,1.908485019
FERRA01,3729,UMCA,4,2007,alive,23,1.380211242
FERRA01,3729,UMCA,4,2008,alive,40,1.612783857
FERRA01,3729,UMCA,4,2009,alive,35,1.556302501
FERRA01,3729,UMCA,4,2010,alive,8,0.954242509
FERRA01,3729,UMCA,4,2011,alive,19,1.301029996
FERRA01,3730,UMCA,3,2004,alive,13,1.146128036
FERRA01,3730,UMCA,3,2005,alive,0,0
FERRA01,3730,UMCA,3,2006,alive,104,2.021189299
FERRA01,3730,UMCA,3,2007,alive,84,1.929418926
FERRA01,3730,UMCA,3,2008,alive,14,1.176091259
FERRA01,3730,UMCA,3,2009,alive,44,1.653212514
FERRA01,3730,UMCA,3,2010,alive,11,1.079181246
FERRA01,3730,UMCA,3,2011,alive,38,1.591064607
FERRA01,3732,UMCA,3,2004,alive,0,0
FERRA01,3732,UMCA,3,2005,alive,0,0
FERRA01,3732,UMCA,3,2006,alive,164,2.217483944
FERRA01,3732,UMCA,3,2007,alive,48,1.69019608
FERRA01,3732,UMCA,3,2008,alive,28,1.462397998
FERRA01,3732,UMCA,3,2009,alive,39,1.602059991
FERRA01,3732,UMCA,3,2010,alive,14,1.176091259
FERRA01,3732,UMCA,3,2011,alive,63,1.806179974
FERRA01,3733,UMCA,8,2004,alive,1,0.301029996
FERRA01,3733,UMCA,8,2005,alive,0,0
FERRA01,3733,UMCA,8,2006,alive,127,2.10720997
FERRA01,3733,UMCA,8,2007,alive,81,1.913813852
FERRA01,3733,UMCA,8,2008,alive,32,1.51851394
FERRA01,3733,UMCA,8,2009,alive,7,0.903089987
FERRA01,3733,UMCA,8,2010,alive,10,1.041392685
FERRA01,3733,UMCA,8,2011,alive,51,1.716003344
FERRA01,3736,UMCA,5,2004,alive,0,0
FERRA01,3736,UMCA,5,2005,alive,0,0
FERRA01,3736,UMCA,5,2006,alive,77,1.892094603
FERRA01,3736,UMCA,5,2007,alive,4,0.698970004
FERRA01,3736,UMCA,5,2008,alive,23,1.380211242
FERRA01,3736,UMCA,5,2009,alive,0,0
FERRA01,3736,UMCA,5,2010,alive,3,0.602059991
FERRA01,3736,UMCA,5,2011,alive,6,0.84509804
FERRA01,3737,UMCA,2,2004,alive,0,0
FERRA01,3737,UMCA,2,2005,alive,2,0.477121255
FERRA01,3737,UMCA,2,2006,alive,144,2.161368002
FERRA01,3737,UMCA,2,2007,alive,5,0.77815125
FERRA01,3737,UMCA,2,2008,alive,26,1.431363764
FERRA01,3737,UMCA,2,2009,alive,46,1.672097858
FERRA01,3737,UMCA,2,2010,alive,49,1.698970004
FERRA01,3737,UMCA,2,2011,alive,51,1.716003344
FERRA01,3738,UMCA,6,2004,alive,0,0
FERRA01,3738,UMCA,6,2005,alive,0,0
FERRA01,3738,UMCA,6,2006,alive,130,2.117271296
FERRA01,3738,UMCA,6,2007,alive,25,1.414973348
FERRA01,3738,UMCA,6,2008,alive,31,1.505149978
FERRA01,3738,UMCA,6,2009,alive,4,0.698970004
FERRA01,3738,UMCA,6,2010,alive,16,1.230448921
FERRA01,3738,UMCA,6,2011,alive,8,0.954242509
FERRA01,3739,UMCA,4,2004,alive,0,0
FERRA01,3739,UMCA,4,2005,alive,0,0
FERRA01,3739,UMCA,4,2006,alive,88,1.949390007
FERRA01,3739,UMCA,4,2007,alive,63,1.806179974
FERRA01,3740,UMCA,6,2004,alive,0,0
FERRA01,3740,UMCA,6,2005,alive,0,0
FERRA01,3740,UMCA,6,2006,alive,88,1.949390007
FERRA01,3740,UMCA,6,2007,alive,13,1.146128036
FERRA01,3740,UMCA,6,2008,alive,47,1.681241237
FERRA01,3740,UMCA,6,2009,alive,40,1.612783857
FERRA01,3740,UMCA,6,2010,alive,21,1.342422681
FERRA01,3740,UMCA,6,2011,alive,55,1.748188027
FERRA01,3741,UMCA,10,2004,alive,0,0
FERRA01,3741,UMCA,10,2005,alive,0,0
FERRA01,3741,UMCA,10,2006,alive,69,1.84509804
FERRA01,3741,UMCA,10,2007,alive,39,1.602059991
FERRA01,3741,UMCA,10,2008,alive,17,1.255272505
FERRA01,3741,UMCA,10,2009,alive,22,1.361727836
FERRA01,3741,UMCA,10,2010,alive,13,1.146128036
FERRA01,3741,UMCA,10,2011,alive,30,1.491361694
FERRA01,3742,UMCA,6,2004,alive,0,0
FERRA01,3742,UMCA,6,2005,alive,0,0
FERRA01,3742,UMCA,6,2006,alive,118,2.075546961
FERRA01,3742,UMCA,6,2007,alive,42,1.633468456
FERRA01,3742,UMCA,6,2008,alive,31,1.505149978
FERRA01,3742,UMCA,6,2009,alive,23,1.380211242
FERRA01,3742,UMCA,6,2010,alive,40,1.612783857
FERRA01,3742,UMCA,6,2011,alive,48,1.69019608
FERRA01,4781,UMCA,3,2010,alive,32,1.51851394
FERRA01,4781,UMCA,3,2011,alive,112,2.053078443
FERRA01,4782,UMCA,3,2010,alive,30,1.491361694
FERRA01,4782,UMCA,3,2011,alive,96,1.986771734
FERRA01,6309,UMCA,11,2006,alive,216,2.336459734
FERRA01,6309,UMCA,11,2007,alive,60,1.785329835
FERRA01,6309,UMCA,11,2008,alive,31,1.505149978
FERRA01,6309,UMCA,11,2009,alive,44,1.653212514
FERRA01,6309,UMCA,11,2010,alive,35,1.556302501
FERRA01,6309,UMCA,11,2011,alive,81,1.913813852
FERRA01,6708,UMCA,3,2011,alive,87,1.944482672
FOP04,168,UMCA,19,2004,alive,3,0.602059991
FOP04,168,UMCA,19,2005,alive,3,0.602059991
FOP04,168,UMCA,19,2006,alive,7,0.903089987
FOP04,168,UMCA,19,2007,alive,15,1.204119983
FOP04,168,UMCA,19,2008,alive,10,1.041392685
FOP04,168,UMCA,19,2009,alive,4,0.698970004
FOP04,168,UMCA,19,2010,alive,26,1.431363764
FOP04,168,UMCA,19,2011,alive,107,2.033423755
FOP04,169,UMCA,27,2004,alive,16,1.230448921
FOP04,169,UMCA,27,2005,alive,9,1
FOP04,169,UMCA,27,2006,alive,68,1.838849091
FOP04,169,UMCA,27,2007,alive,40,1.612783857
FOP04,169,UMCA,27,2008,alive,15,1.204119983
FOP04,169,UMCA,27,2009,alive,27,1.447158031
FOP04,169,UMCA,27,2010,alive,165,2.220108088
FOP04,169,UMCA,27,2011,alive,92,1.968482949
FOP04,172,UMCA,25,2004,alive,9,1
FOP04,172,UMCA,25,2005,alive,7,0.903089987
FOP04,172,UMCA,25,2006,alive,20,1.322219295
FOP04,172,UMCA,25,2007,alive,4,0.698970004
FOP04,172,UMCA,25,2008,alive,36,1.568201724
FOP04,172,UMCA,25,2009,alive,1,0.301029996
FOP04,172,UMCA,25,2010,alive,17,1.255272505
FOP04,172,UMCA,25,2011,alive,72,1.86332286
FOP04,173,UMCA,38,2004,alive,30,1.491361694
FOP04,173,UMCA,38,2005,alive,0,0
FOP04,173,UMCA,38,2006,alive,30,1.491361694
FOP04,173,UMCA,38,2007,alive,22,1.361727836
FOP04,173,UMCA,38,2008,alive,27,1.447158031
FOP04,173,UMCA,38,2009,alive,12,1.113943352
FOP04,173,UMCA,38,2010,alive,63,1.806179974
FOP04,173,UMCA,38,2011,alive,117,2.071882007
FOP04,174,UMCA,11,2004,alive,17,1.255272505
FOP04,174,UMCA,11,2005,alive,13,1.146128036
FOP04,174,UMCA,11,2006,alive,43,1.643452676
FOP04,174,UMCA,11,2007,alive,32,1.51851394
FOP04,174,UMCA,11,2008,alive,19,1.301029996
FOP04,174,UMCA,11,2009,alive,3,0.602059991
FOP04,174,UMCA,11,2010,alive,50,1.707570176
FOP04,174,UMCA,11,2011,alive,140,2.149219113
FOP04,175,UMCA,21,2004,alive,6,0.84509804
FOP04,175,UMCA,21,2005,alive,0,0
FOP04,175,UMCA,21,2006,alive,49,1.698970004
FOP04,175,UMCA,21,2007,alive,9,1
FOP04,175,UMCA,21,2008,alive,18,1.278753601
FOP04,175,UMCA,21,2009,alive,3,0.602059991
FOP04,175,UMCA,21,2010,alive,25,1.414973348
FOP04,175,UMCA,21,2011,alive,238,2.378397901
FOP04,176,UMCA,26,2004,alive,42,1.633468456
FOP04,176,UMCA,26,2005,alive,22,1.361727836
FOP04,176,UMCA,26,2006,alive,48,1.69019608
FOP04,176,UMCA,26,2007,alive,37,1.579783597
FOP04,176,UMCA,26,2008,alive,29,1.477121255
FOP04,176,UMCA,26,2009,alive,26,1.431363764
FOP04,176,UMCA,26,2010,alive,71,1.857332496
FOP04,176,UMCA,26,2011,alive,130,2.117271296
FOP04,177,UMCA,19,2004,alive,25,1.414973348
FOP04,177,UMCA,19,2005,alive,12,1.113943352
FOP04,177,UMCA,19,2006,alive,38,1.591064607
FOP04,177,UMCA,19,2007,alive,23,1.380211242
FOP04,177,UMCA,19,2008,alive,12,1.113943352
FOP04,177,UMCA,19,2009,alive,7,0.903089987
FOP04,177,UMCA,19,2010,alive,152,2.184691431
FOP04,177,UMCA,19,2011,alive,98,1.995635195
FOP04,178,UMCA,32,2004,alive,3,0.602059991
FOP04,178,UMCA,32,2005,alive,0,0
FOP04,178,UMCA,32,2006,alive,12,1.113943352
FOP04,178,UMCA,32,2007,alive,19,1.301029996
FOP04,178,UMCA,32,2008,alive,9,1
FOP04,178,UMCA,32,2009,alive,0,0
FOP04,178,UMCA,32,2010,alive,17,1.255272505
FOP04,178,UMCA,32,2011,alive,53,1.73239376
FOP04,182,UMCA,15,2004,alive,10,1.041392685
FOP04,182,UMCA,15,2005,alive,9,1
FOP04,182,UMCA,15,2006,alive,11,1.079181246
FOP04,182,UMCA,15,2007,alive,12,1.113943352
FOP04,182,UMCA,15,2008,alive,4,0.698970004
FOP04,182,UMCA,15,2009,alive,6,0.84509804
FOP04,182,UMCA,15,2010,alive,27,1.447158031
FOP04,182,UMCA,15,2011,alive,121,2.086359831
FOP04,184,UMCA,18,2004,alive,40,1.612783857
FOP04,184,UMCA,18,2005,alive,18,1.278753601
FOP04,184,UMCA,18,2006,alive,43,1.643452676
FOP04,184,UMCA,18,2007,alive,40,1.612783857
FOP04,184,UMCA,18,2008,alive,10,1.041392685
FOP04,184,UMCA,18,2009,alive,24,1.397940009
FOP04,184,UMCA,18,2010,alive,96,1.986771734
FOP04,184,UMCA,18,2011,alive,122,2.089905111
FOP04,202,UMCA,22,2004,alive,24,1.397940009
FOP04,202,UMCA,22,2005,alive,31,1.505149978
FOP04,202,UMCA,22,2006,alive,54,1.740362689
FOP04,202,UMCA,22,2007,alive,46,1.672097858
FOP04,202,UMCA,22,2008,alive,14,1.176091259
FOP04,202,UMCA,22,2009,alive,29,1.477121255
FOP04,202,UMCA,22,2010,alive,110,2.045322979
FOP04,202,UMCA,22,2011,alive,118,2.075546961
FOP04,209,UMCA,35,2004,alive,44,1.653212514
FOP04,209,UMCA,35,2005,alive,24,1.397940009
FOP04,209,UMCA,35,2006,alive,24,1.397940009
FOP04,209,UMCA,35,2007,alive,14,1.176091259
FOP04,209,UMCA,35,2008,alive,10,1.041392685
FOP04,209,UMCA,35,2009,alive,6,0.84509804
FOP04,209,UMCA,35,2010,alive,74,1.875061263
FOP04,209,UMCA,35,2011,alive,27,1.447158031
FOP04,211,UMCA,17,2004,alive,9,1
FOP04,211,UMCA,17,2005,alive,16,1.230448921
FOP04,211,UMCA,17,2006,alive,12,1.113943352
FOP04,211,UMCA,17,2007,alive,2,0.477121255
FOP04,211,UMCA,17,2008,alive,3,0.602059991
FOP04,211,UMCA,17,2009,alive,0,0
FOP04,211,UMCA,17,2010,alive,12,1.113943352
FOP04,211,UMCA,17,2011,alive,70,1.851258349
FOP04,213,UMCA,11,2004,alive,17,1.255272505
FOP04,213,UMCA,11,2005,alive,22,1.361727836
FOP04,213,UMCA,11,2006,alive,4,0.698970004
FOP04,213,UMCA,11,2007,alive,1,0.301029996
FOP04,213,UMCA,11,2008,alive,4,0.698970004
FOP04,213,UMCA,11,2009,alive,1,0.301029996
FOP04,213,UMCA,11,2010,alive,92,1.968482949
FOP04,213,UMCA,11,2011,alive,12,1.113943352
FOP04,4409,UMCA,32,2004,alive,6,0.84509804
FOP04,4409,UMCA,32,2005,alive,6,0.84509804
FOP04,4409,UMCA,32,2006,alive,42,1.633468456
FOP04,4409,UMCA,32,2007,alive,2,0.477121255
FOP04,4409,UMCA,32,2008,alive,4,0.698970004
FOP04,4409,UMCA,32,2009,alive,0,0
FOP04,4409,UMCA,32,2010,alive,8,0.954242509
FOP04,4409,UMCA,32,2011,alive,193,2.28780173
FOP04,4411,UMCA,28,2004,alive,39,1.602059991
FOP04,4411,UMCA,28,2005,alive,13,1.146128036
FOP04,4411,UMCA,28,2006,alive,45,1.662757832
FOP04,4411,UMCA,28,2007,alive,20,1.322219295
FOP04,4411,UMCA,28,2008,alive,37,1.579783597
FOP04,4411,UMCA,28,2009,alive,9,1
FOP04,4411,UMCA,28,2010,alive,96,1.986771734
FOP04,4411,UMCA,28,2011,alive,67,1.832508913
FOP04,4483,UMCA,35,2004,alive,2,0.477121255
FOP04,4483,UMCA,35,2005,alive,1,0.301029996
FOP04,4483,UMCA,35,2006,alive,9,1
FOP04,4483,UMCA,35,2007,alive,10,1.041392685
FOP04,4483,UMCA,35,2008,alive,8,0.954242509
FOP04,4483,UMCA,35,2009,alive,0,0
FOP04,4483,UMCA,35,2010,alive,25,1.414973348
FOP04,4483,UMCA,35,2011,alive,46,1.672097858
FOP04,4484,UMCA,37,2004,alive,5,0.77815125
FOP04,4484,UMCA,37,2005,alive,10,1.041392685
FOP04,4484,UMCA,37,2006,alive,17,1.255272505
FOP04,4484,UMCA,37,2007,alive,10,1.041392685
FOP04,4484,UMCA,37,2008,alive,6,0.84509804
FOP04,4484,UMCA,37,2009,alive,0,0
FOP04,4484,UMCA,37,2010,alive,24,1.397940009
FOP04,4484,UMCA,37,2011,alive,134,2.130333768
FOP04,4485,UMCA,39,2004,alive,5,0.77815125
FOP04,4485,UMCA,39,2005,alive,6,0.84509804
FOP04,4485,UMCA,39,2006,alive,16,1.230448921
FOP04,4485,UMCA,39,2007,alive,23,1.380211242
FOP04,4485,UMCA,39,2008,alive,18,1.278753601
FOP04,4485,UMCA,39,2009,alive,0,0
FOP04,4485,UMCA,39,2010,alive,9,1
FOP04,4485,UMCA,39,2011,alive,44,1.653212514
FOP04,4486,UMCA,29,2004,alive,5,0.77815125
FOP04,4486,UMCA,29,2005,alive,21,1.342422681
FOP04,4486,UMCA,29,2006,alive,28,1.462397998
FOP04,4486,UMCA,29,2007,alive,27,1.447158031
FOP04,4486,UMCA,29,2008,alive,5,0.77815125
FOP04,4486,UMCA,29,2009,alive,0,0
FOP04,4486,UMCA,29,2010,alive,11,1.079181246
FOP04,4486,UMCA,29,2011,alive,170,2.23299611
FOP04,4487,UMCA,26,2004,alive,132,2.123851641
FOP04,4487,UMCA,26,2005,alive,88,1.949390007
FOP04,4487,UMCA,26,2006,alive,46,1.672097858
FOP04,4487,UMCA,26,2007,alive,48,1.69019608
FOP04,4487,UMCA,26,2008,alive,31,1.505149978
FOP04,4487,UMCA,26,2009,alive,13,1.146128036
FOP04,4487,UMCA,26,2010,alive,160,2.206825876
FOP04,4487,UMCA,26,2011,alive,72,1.86332286
FOP04,4833,UMCA,3,2010,alive,134,2.130333768
FOP04,4833,UMCA,3,2011,alive,112,2.053078443
FOP04,4834,UMCA,15,2010,alive,157,2.198657087
FOP04,4834,UMCA,15,2011,alive,141,2.152288344
FOP324,121,UMCA,18,2004,alive,0,0
FOP324,121,UMCA,19,2005,alive,9,1
FOP324,121,UMCA,19,2006,alive,32,1.51851394
FOP324,121,UMCA,19,2007,alive,30,1.491361694
FOP324,121,UMCA,19,2008,alive,69,1.84509804
FOP324,121,UMCA,19,2009,alive,10,1.041392685
FOP324,121,UMCA,19,2010,alive,51,1.716003344
FOP324,121,UMCA,19,2011,alive,101,2.008600172
FOP324,132,UMCA,15,2004,alive,5,0.77815125
FOP324,132,UMCA,15,2005,alive,22,1.361727836
FOP324,132,UMCA,15,2006,alive,29,1.477121255
FOP324,132,UMCA,15,2007,alive,44,1.653212514
FOP324,132,UMCA,15,2008,alive,27,1.447158031
FOP324,132,UMCA,15,2009,alive,5,0.77815125
FOP324,132,UMCA,15,2010,alive,27,1.447158031
FOP324,132,UMCA,15,2011,alive,139,2.146128036
FOP324,133,UMCA,18,2004,alive,5,0.77815125
FOP324,133,UMCA,18,2005,alive,2,0.477121255
FOP324,133,UMCA,18,2006,alive,18,1.278753601
FOP324,133,UMCA,18,2007,alive,11,1.079181246
FOP324,133,UMCA,18,2008,alive,14,1.176091259
FOP324,133,UMCA,18,2009,alive,0,0
FOP324,133,UMCA,18,2010,alive,7,0.903089987
FOP324,133,UMCA,18,2011,alive,60,1.785329835
FOP324,134,UMCA,3,2004,alive,23,1.380211242
FOP324,134,UMCA,3,2005,alive,34,1.544068044
FOP324,134,UMCA,3,2009,alive,10,1.041392685
FOP324,134,UMCA,3,2010,alive,46,1.672097858
FOP324,134,UMCA,3,2011,alive,59,1.77815125
FOP324,135,UMCA,22,2004,alive,21,1.342422681
FOP324,135,UMCA,22,2005,alive,59,1.77815125
FOP324,135,UMCA,22,2006,alive,73,1.86923172
FOP324,135,UMCA,22,2007,alive,38,1.591064607
FOP324,135,UMCA,22,2008,alive,32,1.51851394
FOP324,135,UMCA,22,2009,alive,10,1.041392685
FOP324,135,UMCA,22,2010,alive,34,1.544068044
FOP324,135,UMCA,22,2011,alive,121,2.086359831
FOP324,136,UMCA,8,2004,alive,18,1.278753601
FOP324,136,UMCA,8,2005,alive,20,1.322219295
FOP324,136,UMCA,8,2006,alive,86,1.939519253
FOP324,136,UMCA,8,2007,alive,37,1.579783597
FOP324,136,UMCA,8,2008,alive,43,1.643452676
FOP324,136,UMCA,8,2009,alive,18,1.278753601
FOP324,136,UMCA,8,2010,alive,119,2.079181246
FOP324,136,UMCA,8,2011,alive,140,2.149219113
FOP324,137,UMCA,5,2004,alive,5,0.77815125
FOP324,137,UMCA,5,2008,alive,33,1.531478917
FOP324,137,UMCA,5,2009,alive,7,0.903089987
FOP324,137,UMCA,5,2010,alive,32,1.51851394
FOP324,137,UMCA,5,2011,alive,50,1.707570176
FOP324,138,UMCA,15,2004,alive,24,1.397940009
FOP324,138,UMCA,15,2005,alive,17,1.255272505
FOP324,138,UMCA,15,2006,alive,37,1.579783597
FOP324,138,UMCA,15,2007,alive,28,1.462397998
FOP324,138,UMCA,15,2008,alive,54,1.740362689
FOP324,138,UMCA,15,2009,alive,2,0.477121255
FOP324,138,UMCA,15,2010,alive,16,1.230448921
FOP324,138,UMCA,15,2011,alive,63,1.806179974
FOP324,139,UMCA,43,2004,alive,14,1.176091259
FOP324,139,UMCA,43,2005,alive,3,0.602059991
FOP324,139,UMCA,43,2006,alive,64,1.812913357
FOP324,139,UMCA,43,2007,alive,46,1.672097858
FOP324,139,UMCA,43,2008,alive,7,0.903089987
FOP324,139,UMCA,43,2009,alive,1,0.301029996
FOP324,139,UMCA,43,2010,alive,44,1.653212514
FOP324,139,UMCA,43,2011,alive,86,1.939519253
FOP324,140,UMCA,18,2004,alive,25,1.414973348
FOP324,140,UMCA,18,2005,alive,13,1.146128036
FOP324,140,UMCA,18,2006,alive,37,1.579783597
FOP324,140,UMCA,18,2007,alive,29,1.477121255
FOP324,140,UMCA,18,2008,alive,42,1.633468456
FOP324,140,UMCA,18,2009,alive,5,0.77815125
FOP324,140,UMCA,18,2010,alive,13,1.146128036
FOP324,140,UMCA,18,2011,alive,42,1.633468456
FOP324,141,UMCA,14,2004,alive,3,0.602059991
FOP324,141,UMCA,14,2005,alive,4,0.698970004
FOP324,141,UMCA,14,2006,alive,37,1.579783597
FOP324,141,UMCA,14,2007,alive,3,0.602059991
FOP324,141,UMCA,14,2008,alive,44,1.653212514
FOP324,141,UMCA,14,2009,alive,10,1.041392685
FOP324,141,UMCA,14,2010,alive,17,1.255272505
FOP324,141,UMCA,14,2011,alive,115,2.064457989
FOP324,143,UMCA,12,2004,alive,47,1.681241237
FOP324,143,UMCA,12,2005,alive,17,1.255272505
FOP324,143,UMCA,12,2006,alive,68,1.838849091
FOP324,143,UMCA,12,2007,alive,53,1.73239376
FOP324,143,UMCA,12,2008,alive,69,1.84509804
FOP324,143,UMCA,12,2009,alive,8,0.954242509
FOP324,143,UMCA,12,2010,alive,17,1.255272505
FOP324,143,UMCA,12,2011,alive,62,1.799340549
FOP324,144,UMCA,11,2004,alive,42,1.633468456
FOP324,144,UMCA,11,2005,alive,37,1.579783597
